Order_ID,Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Revenue,Year,Month,Month_Name,Quarter,Day_of_Week
ORD04190,2023-04-29,CUST2718,Basketball,Sports,South,3,107.95,323.85,2023,4,April,2,Saturday
ORD04191,2023-06-16,CUST8036,Plant Pot,Home & Garden,North,4,262.83,1051.32,2023,6,June,2,Friday
ORD04192,2023-03-03,CUST1595,Plant Pot,Home & Garden,East,3,205.88,617.64,2023,3,March,1,Friday
ORD04193,2022-07-07,CUST4827,Lamp,Home & Garden,East,5,169.31,846.55,2022,7,July,3,Thursday
ORD04194,2023-02-10,CUST9722,Science Book,Books,South,4,34.48,137.91,2023,2,February,1,Friday
ORD04195,2022-04-20,CUST2180,Jacket,Clothing,East,4,109.71,438.83,2022,4,April,2,Wednesday
ORD04196,2023-01-27,CUST7752,Science Book,Books,East,9,27.45,247.08,2023,1,January,1,Friday
ORD04197,2023-02-18,CUST9365,Laptop,Electronics,West,9,250.15,2251.33,2023,2,February,1,Saturday
ORD04198,2022-11-07,CUST4045,Cookbook,Books,East,8,28.54,228.34,2022,11,November,4,Monday
ORD04199,2022-02-14,CUST7385,Chair,Home & Garden,South,1,274.62,274.62,2022,2,February,1,Monday
ORD04200,2022-08-20,CUST1546,Mirror,Home & Garden,North,2,80.7,161.4,2022,8,August,3,Saturday
ORD04201,2023-10-11,CUST5168,Running Shoes,Sports,North,1,36.14,36.14,2023,10,October,4,Wednesday
ORD04202,2022-04-28,CUST8471,Shoes,Clothing,West,7,87.11,609.76,2022,4,April,2,Thursday
ORD04203,2022-12-11,CUST5133,Self-Help,Books,East,7,47.57,332.99,2022,12,December,4,Sunday
ORD04204,2023-09-29,CUST4691,Jeans,Clothing,North,2,112.75,225.5,2023,9,September,3,Friday
ORD04205,2022-09-18,CUST3657,Laptop,Electronics,North,7,1269.95,8889.64,2022,9,September,3,Sunday
ORD04206,2023-06-28,CUST9013,Tablet,Electronics,North,3,288.97,866.9,2023,6,June,2,Wednesday
ORD04207,2023-06-03,CUST5158,Rug,Home & Garden,North,4,101.85,407.41,2023,6,June,2,Saturday
ORD04208,2022-10-09,CUST3312,Chair,Home & Garden,East,2,126.57,253.15,2022,10,October,4,Sunday
ORD04209,2022-07-16,CUST4313,Yoga Mat,Sports,West,5,26.99,134.95,2022,7,July,3,Saturday
ORD04210,2022-09-03,CUST7078,Smartphone,Electronics,South,9,760.8,6847.19,2022,9,September,3,Saturday
ORD04211,2022-05-11,CUST4864,Smart Watch,Electronics,West,6,942.78,5656.7,2022,5,May,2,Wednesday
ORD04212,2022-07-02,CUST5489,Tennis Racket,Sports,East,7,142.0,993.98,2022,7,July,3,Saturday
ORD04213,2023-02-27,CUST3953,Jeans,Clothing,South,3,71.39,214.17,2023,2,February,1,Monday
ORD04214,2023-05-28,CUST9412,Tennis Racket,Sports,East,2,88.44,176.88,2023,5,May,2,Sunday
ORD04215,2023-07-12,CUST8983,Chair,Home & Garden,East,7,266.13,1862.94,2023,7,July,3,Wednesday
ORD04216,2023-05-03,CUST8881,Headphones,Electronics,South,9,774.61,6971.48,2023,5,May,2,Wednesday
ORD04217,2022-05-09,CUST4270,Basketball,Sports,North,6,194.84,1169.03,2022,5,May,2,Monday
ORD04218,2022-03-17,CUST9118,Action Figure,Toys,North,4,83.76,335.04,2022,3,March,1,Thursday
ORD04219,2023-08-19,CUST2254,Tennis Racket,Sports,East,7,191.04,1337.26,2023,8,August,3,Saturday
ORD04220,2022-01-02,CUST3715,Jacket,Clothing,South,1,94.8,94.8,2022,1,January,1,Sunday
ORD04221,2022-02-09,CUST9977,Dumbbells,Sports,West,5,113.04,565.2,2022,2,February,1,Wednesday
ORD04222,2023-07-21,CUST3791,Tablet,Electronics,South,1,599.87,599.87,2023,7,July,3,Friday
ORD04223,2022-01-04,CUST8722,Plant Pot,Home & Garden,North,1,224.21,224.21,2022,1,January,1,Tuesday
ORD04224,2022-05-28,CUST6428,Fiction Novel,Books,West,10,37.86,378.62,2022,5,May,2,Saturday
ORD04225,2023-08-21,CUST7964,Dumbbells,Sports,East,7,162.32,1136.23,2023,8,August,3,Monday
ORD04226,2023-05-28,CUST2090,Doll,Toys,West,1,79.48,79.48,2023,5,May,2,Sunday
ORD04227,2022-09-06,CUST2196,Smartphone,Electronics,North,10,210.49,2104.91,2022,9,September,3,Tuesday
ORD04228,2022-03-04,CUST8385,Dumbbells,Sports,West,7,122.87,860.06,2022,3,March,1,Friday
ORD04229,2023-06-01,CUST5934,Board Game,Toys,East,6,69.77,418.63,2023,6,June,2,Thursday
ORD04230,2022-06-05,CUST8598,Chair,Home & Garden,West,2,278.77,557.53,2022,6,June,2,Sunday
ORD04231,2023-08-11,CUST2434,Smartphone,Electronics,East,9,1124.15,10117.34,2023,8,August,3,Friday
ORD04232,2023-11-20,CUST7822,Jacket,Clothing,West,9,98.13,883.21,2023,11,November,4,Monday
ORD04233,2023-04-22,CUST5483,Running Shoes,Sports,North,5,70.6,353.0,2023,4,April,2,Saturday
ORD04234,2023-09-10,CUST1110,Jacket,Clothing,West,7,26.23,183.63,2023,9,September,3,Sunday
ORD04235,2023-05-11,CUST2663,Jacket,Clothing,East,1,149.94,149.94,2023,5,May,2,Thursday
ORD04236,2022-09-07,CUST5933,Board Game,Toys,North,2,88.53,177.05,2022,9,September,3,Wednesday
ORD04237,2022-07-03,CUST6779,Mirror,Home & Garden,South,9,214.66,1931.9,2022,7,July,3,Sunday
ORD04238,2023-07-11,CUST7919,Smartphone,Electronics,West,5,1209.88,6049.42,2023,7,July,3,Tuesday
ORD04239,2023-03-23,CUST5922,Dress,Clothing,North,9,134.14,1207.27,2023,3,March,1,Thursday
ORD04240,2022-04-21,CUST5815,Jeans,Clothing,West,9,77.43,696.83,2022,4,April,2,Thursday
ORD04241,2022-10-23,CUST4533,Headphones,Electronics,West,10,1338.76,13387.59,2022,10,October,4,Sunday
ORD04242,2022-04-11,CUST4235,Lamp,Home & Garden,West,10,274.07,2740.7,2022,4,April,2,Monday
ORD04243,2023-05-07,CUST5464,Self-Help,Books,East,2,26.27,52.54,2023,5,May,2,Sunday
ORD04244,2023-12-19,CUST8872,Lamp,Home & Garden,South,10,121.06,1210.61,2023,12,December,4,Tuesday
ORD04245,2023-11-17,CUST4206,Yoga Mat,Sports,West,8,111.59,892.69,2023,11,November,4,Friday
ORD04246,2022-12-13,CUST7088,Basketball,Sports,South,6,80.69,484.11,2022,12,December,4,Tuesday
ORD04247,2023-07-31,CUST5527,Self-Help,Books,East,3,19.72,59.16,2023,7,July,3,Monday
ORD04248,2023-10-30,CUST9691,Shoes,Clothing,East,8,119.84,958.72,2023,10,October,4,Monday
ORD04249,2022-06-01,CUST9988,Puzzle,Toys,East,2,30.69,61.39,2022,6,June,2,Wednesday
ORD04250,2023-11-23,CUST2717,Basketball,Sports,South,6,77.11,462.63,2023,11,November,4,Thursday
ORD04251,2023-06-17,CUST8535,T-Shirt,Clothing,North,9,117.02,1053.19,2023,6,June,2,Saturday
ORD04252,2022-09-07,CUST8135,Mirror,Home & Garden,North,3,163.92,491.75,2022,9,September,3,Wednesday
ORD04253,2022-10-04,CUST7165,Rug,Home & Garden,East,6,290.0,1740.0,2022,10,October,4,Tuesday
ORD04254,2023-12-12,CUST9236,Self-Help,Books,East,7,28.39,198.76,2023,12,December,4,Tuesday
ORD04255,2022-10-11,CUST9078,Smart Watch,Electronics,North,3,1169.45,3508.36,2022,10,October,4,Tuesday
ORD04256,2022-04-07,CUST3174,Cookbook,Books,North,10,34.45,344.48,2022,4,April,2,Thursday
ORD04257,2022-05-16,CUST9264,Action Figure,Toys,North,8,51.64,413.16,2022,5,May,2,Monday
ORD04258,2022-09-20,CUST7414,Smart Watch,Electronics,West,10,833.36,8333.56,2022,9,September,3,Tuesday
ORD04259,2022-03-17,CUST2316,Chair,Home & Garden,West,9,162.56,1463.04,2022,3,March,1,Thursday
ORD04260,2023-07-30,CUST5583,Cookbook,Books,West,1,28.79,28.79,2023,7,July,3,Sunday
ORD04261,2022-11-04,CUST2595,Puzzle,Toys,West,6,28.24,169.41,2022,11,November,4,Friday
ORD04262,2022-10-08,CUST2872,Action Figure,Toys,North,3,22.08,66.25,2022,10,October,4,Saturday
ORD04263,2023-03-26,CUST4278,Jacket,Clothing,East,4,51.25,204.99,2023,3,March,1,Sunday
ORD04264,2023-11-26,CUST5318,Lamp,Home & Garden,West,4,50.21,200.83,2023,11,November,4,Sunday
ORD04265,2023-02-18,CUST4460,Puzzle,Toys,East,9,56.69,510.2,2023,2,February,1,Saturday
ORD04266,2023-04-10,CUST8160,Action Figure,Toys,West,6,57.11,342.66,2023,4,April,2,Monday
ORD04267,2022-07-01,CUST2187,Jacket,Clothing,South,3,31.55,94.66,2022,7,July,3,Friday
ORD04268,2022-12-07,CUST4813,Board Game,Toys,West,2,76.33,152.66,2022,12,December,4,Wednesday
ORD04269,2022-04-16,CUST9249,T-Shirt,Clothing,South,2,97.1,194.19,2022,4,April,2,Saturday
ORD04270,2022-01-27,CUST2285,Smart Watch,Electronics,East,1,803.99,803.99,2022,1,January,1,Thursday
ORD04271,2022-12-28,CUST4091,Doll,Toys,North,1,78.95,78.95,2022,12,December,4,Wednesday
ORD04272,2022-12-11,CUST5891,Tablet,Electronics,South,4,909.45,3637.79,2022,12,December,4,Sunday
ORD04273,2022-09-29,CUST9699,Basketball,Sports,South,3,139.22,417.66,2022,9,September,3,Thursday
ORD04274,2022-03-08,CUST3584,Laptop,Electronics,North,6,912.0,5472.0,2022,3,March,1,Tuesday
ORD04275,2022-11-13,CUST8636,Action Figure,Toys,West,8,97.35,778.8,2022,11,November,4,Sunday
ORD04276,2023-05-16,CUST1134,Mirror,Home & Garden,West,6,115.27,691.64,2023,5,May,2,Tuesday
ORD04277,2023-01-17,CUST1514,Yoga Mat,Sports,East,2,160.68,321.36,2023,1,January,1,Tuesday
ORD04278,2023-05-01,CUST9746,Yoga Mat,Sports,North,3,38.79,116.38,2023,5,May,2,Monday
ORD04279,2022-08-27,CUST5055,Science Book,Books,West,7,40.93,286.48,2022,8,August,3,Saturday
ORD04280,2023-11-22,CUST1821,Laptop,Electronics,West,4,1480.14,5920.55,2023,11,November,4,Wednesday
ORD04281,2023-01-03,CUST3947,Laptop,Electronics,South,7,1204.98,8434.87,2023,1,January,1,Tuesday
ORD04282,2023-09-03,CUST1599,T-Shirt,Clothing,North,8,146.7,1173.57,2023,9,September,3,Sunday
ORD04283,2022-07-13,CUST7258,Jeans,Clothing,East,1,37.85,37.85,2022,7,July,3,Wednesday
ORD04284,2023-04-12,CUST8073,Plant Pot,Home & Garden,North,5,121.28,606.38,2023,4,April,2,Wednesday
ORD04285,2023-05-07,CUST6223,Smartphone,Electronics,South,8,655.06,5240.48,2023,5,May,2,Sunday
ORD04286,2022-08-11,CUST7393,Self-Help,Books,North,5,11.57,57.86,2022,8,August,3,Thursday
ORD04287,2022-02-26,CUST9568,Running Shoes,Sports,West,2,35.94,71.88,2022,2,February,1,Saturday
ORD04288,2023-03-27,CUST2907,Basketball,Sports,North,3,192.51,577.54,2023,3,March,1,Monday
ORD04289,2023-07-08,CUST9867,Fiction Novel,Books,West,1,22.95,22.95,2023,7,July,3,Saturday
ORD04290,2023-10-24,CUST9824,Shoes,Clothing,North,1,101.84,101.84,2023,10,October,4,Tuesday
ORD04291,2022-03-08,CUST9372,Dress,Clothing,East,2,108.65,217.3,2022,3,March,1,Tuesday
ORD04292,2022-09-02,CUST4224,Laptop,Electronics,South,3,1421.33,4264.0,2022,9,September,3,Friday
ORD04293,2023-09-30,CUST5643,Smart Watch,Electronics,West,6,1053.1,6318.61,2023,9,September,3,Saturday
ORD04294,2022-05-15,CUST3248,Mirror,Home & Garden,East,6,70.34,422.03,2022,5,May,2,Sunday
ORD04295,2022-10-02,CUST8584,Shoes,Clothing,West,5,55.32,276.6,2022,10,October,4,Sunday
ORD04296,2022-01-18,CUST2467,Fiction Novel,Books,South,8,39.41,315.25,2022,1,January,1,Tuesday
ORD04297,2022-01-15,CUST6759,Self-Help,Books,East,6,16.26,97.57,2022,1,January,1,Saturday
ORD04298,2022-06-15,CUST8379,Dumbbells,Sports,South,10,57.28,572.78,2022,6,June,2,Wednesday
ORD04299,2023-02-09,CUST4510,Puzzle,Toys,South,9,25.2,226.81,2023,2,February,1,Thursday
ORD04300,2022-04-27,CUST7384,Cookbook,Books,East,4,30.87,123.47,2022,4,April,2,Wednesday
ORD04301,2023-04-02,CUST7102,Smart Watch,Electronics,West,8,661.77,5294.2,2023,4,April,2,Sunday
ORD04302,2022-08-08,CUST9374,T-Shirt,Clothing,East,5,83.88,419.41,2022,8,August,3,Monday
ORD04303,2022-10-31,CUST8956,Action Figure,Toys,South,4,61.65,246.59,2022,10,October,4,Monday
ORD04304,2023-05-14,CUST8425,Basketball,Sports,North,4,161.71,646.82,2023,5,May,2,Sunday
ORD04305,2023-09-26,CUST3554,Shoes,Clothing,North,10,90.6,905.96,2023,9,September,3,Tuesday
ORD04306,2023-03-03,CUST7817,Jeans,Clothing,North,3,135.38,406.15,2023,3,March,1,Friday
ORD04307,2023-12-31,CUST8553,Action Figure,Toys,North,9,42.93,386.36,2023,12,December,4,Sunday
ORD04308,2022-11-14,CUST5350,Fiction Novel,Books,North,3,16.51,49.52,2022,11,November,4,Monday
ORD04309,2023-06-02,CUST6343,Plant Pot,Home & Garden,West,8,95.76,766.04,2023,6,June,2,Friday
ORD04310,2022-07-27,CUST3572,Dress,Clothing,East,7,94.8,663.62,2022,7,July,3,Wednesday
ORD04311,2023-10-13,CUST3995,Tennis Racket,Sports,North,5,107.16,535.79,2023,10,October,4,Friday
ORD04312,2022-08-03,CUST6288,Basketball,Sports,South,7,156.88,1098.15,2022,8,August,3,Wednesday
ORD04313,2023-08-03,CUST3466,Science Book,Books,South,5,39.69,198.45,2023,8,August,3,Thursday
ORD04314,2023-10-27,CUST1103,Lamp,Home & Garden,North,3,262.9,788.69,2023,10,October,4,Friday
ORD04315,2022-02-18,CUST9492,Tennis Racket,Sports,East,3,141.24,423.72,2022,2,February,1,Friday
ORD04316,2022-11-11,CUST1886,Tablet,Electronics,West,2,222.86,445.72,2022,11,November,4,Friday
ORD04317,2023-09-16,CUST9535,Tennis Racket,Sports,North,2,69.5,139.0,2023,9,September,3,Saturday
ORD04318,2023-03-07,CUST6623,Puzzle,Toys,West,3,43.59,130.77,2023,3,March,1,Tuesday
ORD04319,2022-08-20,CUST5182,Jeans,Clothing,North,7,69.92,489.44,2022,8,August,3,Saturday
ORD04320,2023-01-15,CUST3055,T-Shirt,Clothing,South,5,81.87,409.37,2023,1,January,1,Sunday
ORD04321,2023-09-04,CUST3960,Chair,Home & Garden,South,6,293.39,1760.34,2023,9,September,3,Monday
ORD04322,2022-01-02,CUST9919,Tennis Racket,Sports,North,9,99.1,891.87,2022,1,January,1,Sunday
ORD04323,2023-12-31,CUST8683,Tablet,Electronics,West,6,748.44,4490.64,2023,12,December,4,Sunday
ORD04324,2022-06-03,CUST6046,Plant Pot,Home & Garden,West,9,108.95,980.56,2022,6,June,2,Friday
ORD04325,2022-09-10,CUST4989,Jacket,Clothing,East,5,122.69,613.47,2022,9,September,3,Saturday
ORD04326,2022-06-19,CUST4862,Tennis Racket,Sports,East,1,57.56,57.56,2022,6,June,2,Sunday
ORD04327,2022-01-28,CUST6027,Doll,Toys,South,6,99.27,595.65,2022,1,January,1,Friday
ORD04328,2023-06-23,CUST2660,Headphones,Electronics,North,4,205.32,821.27,2023,6,June,2,Friday
ORD04329,2023-07-21,CUST9939,T-Shirt,Clothing,East,7,141.09,987.63,2023,7,July,3,Friday
ORD04330,2022-05-27,CUST9946,Laptop,Electronics,East,4,487.04,1948.17,2022,5,May,2,Friday
ORD04331,2023-10-21,CUST1029,Smart Watch,Electronics,West,9,791.83,7126.45,2023,10,October,4,Saturday
ORD04332,2023-06-14,CUST9940,Cookbook,Books,East,9,11.89,107.05,2023,6,June,2,Wednesday
ORD04333,2023-04-13,CUST7759,Dumbbells,Sports,North,5,117.49,587.43,2023,4,April,2,Thursday
ORD04334,2023-03-30,CUST6889,LEGO Set,Toys,East,4,39.78,159.12,2023,3,March,1,Thursday
ORD04335,2022-07-13,CUST1898,Board Game,Toys,East,7,63.77,446.42,2022,7,July,3,Wednesday
ORD04336,2022-11-28,CUST7950,Board Game,Toys,South,1,42.34,42.34,2022,11,November,4,Monday
ORD04337,2023-04-23,CUST5186,Tennis Racket,Sports,South,7,187.28,1310.98,2023,4,April,2,Sunday
ORD04338,2022-12-23,CUST8039,T-Shirt,Clothing,East,9,82.94,746.43,2022,12,December,4,Friday
ORD04339,2022-03-18,CUST5000,Board Game,Toys,South,6,66.38,398.27,2022,3,March,1,Friday
ORD04340,2022-08-15,CUST5002,Rug,Home & Garden,East,8,222.92,1783.32,2022,8,August,3,Monday
ORD04341,2022-04-28,CUST8916,Smartphone,Electronics,South,9,1430.66,12875.97,2022,4,April,2,Thursday
ORD04342,2023-07-03,CUST4791,Biography,Books,West,2,34.05,68.11,2023,7,July,3,Monday
ORD04343,2022-09-24,CUST7270,Headphones,Electronics,South,8,911.06,7288.46,2022,9,September,3,Saturday
ORD04344,2022-10-06,CUST9593,Self-Help,Books,East,8,19.19,153.53,2022,10,October,4,Thursday
ORD04345,2022-03-27,CUST9440,Action Figure,Toys,East,10,98.07,980.72,2022,3,March,1,Sunday
ORD04346,2022-08-27,CUST3749,Tennis Racket,Sports,North,10,29.69,296.88,2022,8,August,3,Saturday
ORD04347,2023-08-09,CUST3575,Self-Help,Books,East,9,37.82,340.35,2023,8,August,3,Wednesday
ORD04348,2023-11-24,CUST2529,Puzzle,Toys,West,9,99.87,898.8,2023,11,November,4,Friday
ORD04349,2022-03-27,CUST9802,Dumbbells,Sports,North,6,135.73,814.41,2022,3,March,1,Sunday
ORD04350,2023-04-16,CUST9580,Cookbook,Books,North,9,45.04,405.32,2023,4,April,2,Sunday
ORD04351,2022-05-31,CUST9215,Dress,Clothing,West,6,140.64,843.81,2022,5,May,2,Tuesday
ORD04352,2022-12-28,CUST2028,Yoga Mat,Sports,South,4,111.37,445.49,2022,12,December,4,Wednesday
ORD04353,2022-02-09,CUST6996,Action Figure,Toys,South,4,31.99,127.97,2022,2,February,1,Wednesday
ORD04354,2022-04-22,CUST6336,Dumbbells,Sports,South,6,40.09,240.53,2022,4,April,2,Friday
ORD04355,2022-11-16,CUST3478,Jeans,Clothing,East,4,94.74,378.95,2022,11,November,4,Wednesday
ORD04356,2023-10-23,CUST3894,Puzzle,Toys,North,5,42.66,213.29,2023,10,October,4,Monday
ORD04357,2023-08-03,CUST5248,Basketball,Sports,North,6,197.36,1184.14,2023,8,August,3,Thursday
ORD04358,2023-08-26,CUST5583,Mirror,Home & Garden,West,9,279.02,2511.16,2023,8,August,3,Saturday
ORD04359,2022-06-09,CUST9592,T-Shirt,Clothing,East,1,55.54,55.54,2022,6,June,2,Thursday
ORD04360,2023-05-27,CUST5907,Lamp,Home & Garden,West,8,45.23,361.84,2023,5,May,2,Saturday
ORD04361,2022-07-09,CUST1654,Puzzle,Toys,North,7,42.09,294.63,2022,7,July,3,Saturday
ORD04362,2023-05-05,CUST7451,Dumbbells,Sports,North,9,146.95,1322.55,2023,5,May,2,Friday
ORD04363,2023-10-03,CUST3528,Headphones,Electronics,East,3,470.13,1410.38,2023,10,October,4,Tuesday
ORD04364,2022-03-15,CUST7736,Headphones,Electronics,South,8,1250.92,10007.33,2022,3,March,1,Tuesday
ORD04365,2022-09-08,CUST8353,Cookbook,Books,South,5,30.16,150.79,2022,9,September,3,Thursday
ORD04366,2023-07-01,CUST1576,Smartphone,Electronics,East,1,983.98,983.98,2023,7,July,3,Saturday
ORD04367,2023-05-11,UNKNOWN,Chair,Home & Garden,North,10,255.02,2550.22,2023,5,May,2,Thursday
ORD04368,2023-09-11,CUST7816,Self-Help,Books,East,1,40.09,40.09,2023,9,September,3,Monday
ORD04369,2022-06-11,CUST4747,Basketball,Sports,South,6,53.83,322.96,2022,6,June,2,Saturday
ORD04370,2023-03-10,CUST7217,Science Book,Books,East,9,12.22,109.97,2023,3,March,1,Friday
ORD04371,2023-12-03,CUST7761,Cookbook,Books,North,1,34.07,34.07,2023,12,December,4,Sunday
ORD04372,2022-06-04,CUST9284,Plant Pot,Home & Garden,North,10,212.18,2121.8,2022,6,June,2,Saturday
ORD04373,2023-04-14,CUST2227,Action Figure,Toys,North,6,85.79,514.76,2023,4,April,2,Friday
ORD04374,2023-03-31,CUST4067,Biography,Books,East,6,16.38,98.3,2023,3,March,1,Friday
ORD04375,2023-01-18,CUST6911,Mirror,Home & Garden,South,4,164.48,657.94,2023,1,January,1,Wednesday
ORD04376,2023-07-26,CUST1484,T-Shirt,Clothing,South,2,47.01,94.02,2023,7,July,3,Wednesday
ORD04377,2023-07-02,CUST4183,Jacket,Clothing,West,3,97.21,291.62,2023,7,July,3,Sunday
ORD04378,2022-04-17,CUST1603,Lamp,Home & Garden,North,7,110.28,771.93,2022,4,April,2,Sunday
ORD04379,2022-03-09,CUST6799,Plant Pot,Home & Garden,South,5,194.92,974.61,2022,3,March,1,Wednesday
ORD04380,2023-01-18,CUST2468,Tablet,Electronics,South,10,1065.45,10654.52,2023,1,January,1,Wednesday
ORD04381,2023-08-08,CUST3445,Running Shoes,Sports,East,9,158.49,1426.4,2023,8,August,3,Tuesday
ORD04382,2022-10-04,CUST2081,Jeans,Clothing,North,1,84.99,84.99,2022,10,October,4,Tuesday
ORD04383,2023-07-21,CUST5781,Rug,Home & Garden,North,1,241.74,241.74,2023,7,July,3,Friday
ORD04384,2023-05-16,CUST6579,Biography,Books,West,4,48.06,192.22,2023,5,May,2,Tuesday
ORD04385,2022-12-27,CUST9137,Smart Watch,Electronics,East,1,912.43,912.43,2022,12,December,4,Tuesday
ORD04386,2022-07-14,CUST3243,Shoes,Clothing,West,4,31.68,126.71,2022,7,July,3,Thursday
ORD04387,2023-09-10,CUST2520,Tablet,Electronics,East,3,885.47,2656.41,2023,9,September,3,Sunday
ORD04388,2022-07-25,CUST7848,Lamp,Home & Garden,East,7,238.25,1667.74,2022,7,July,3,Monday
ORD04389,2022-07-24,CUST1741,Doll,Toys,South,7,84.78,593.45,2022,7,July,3,Sunday
ORD04390,2023-07-13,UNKNOWN,Dumbbells,Sports,West,4,113.76,455.05,2023,7,July,3,Thursday
ORD04391,2023-02-24,CUST5166,Board Game,Toys,West,10,18.58,185.82,2023,2,February,1,Friday
ORD04392,2022-05-25,CUST8113,T-Shirt,Clothing,East,5,69.46,347.29,2022,5,May,2,Wednesday
ORD04393,2023-04-04,CUST5242,Running Shoes,Sports,East,8,80.76,646.09,2023,4,April,2,Tuesday
ORD04394,2022-04-14,CUST1368,Dress,Clothing,East,3,140.18,420.55,2022,4,April,2,Thursday
ORD04395,2023-01-20,CUST5858,Smart Watch,Electronics,West,5,481.94,2409.71,2023,1,January,1,Friday
ORD04396,2022-03-12,CUST7347,Doll,Toys,East,4,24.53,98.12,2022,3,March,1,Saturday
ORD04397,2022-12-17,CUST7938,Rug,Home & Garden,North,7,185.63,1299.44,2022,12,December,4,Saturday
ORD04398,2022-03-30,CUST9316,Jacket,Clothing,South,2,67.88,135.77,2022,3,March,1,Wednesday
ORD04399,2022-04-01,CUST1818,T-Shirt,Clothing,South,2,122.36,244.73,2022,4,April,2,Friday
ORD04400,2023-11-16,CUST1858,Puzzle,Toys,East,3,97.74,293.23,2023,11,November,4,Thursday
ORD04401,2023-12-21,CUST6044,Action Figure,Toys,East,4,36.43,145.71,2023,12,December,4,Thursday
ORD04402,2022-01-10,CUST5109,Dress,Clothing,West,3,124.5,373.5,2022,1,January,1,Monday
ORD04403,2023-05-28,CUST5606,Running Shoes,Sports,North,8,38.71,309.65,2023,5,May,2,Sunday
ORD04404,2023-01-01,CUST1254,Self-Help,Books,East,2,29.19,58.38,2023,1,January,1,Sunday
ORD04405,2023-05-09,CUST1506,Dress,Clothing,East,1,92.32,92.32,2023,5,May,2,Tuesday
ORD04406,2023-04-17,CUST4006,Doll,Toys,East,10,33.76,337.62,2023,4,April,2,Monday
ORD04407,2022-02-09,CUST4039,Basketball,Sports,North,10,131.81,1318.05,2022,2,February,1,Wednesday
ORD04408,2022-01-30,CUST4224,Headphones,Electronics,East,7,1239.43,8676.0,2022,1,January,1,Sunday
ORD04409,2023-09-03,CUST5895,Dumbbells,Sports,North,2,199.02,398.05,2023,9,September,3,Sunday
ORD04410,2022-11-13,CUST2497,Tablet,Electronics,West,9,674.66,6071.93,2022,11,November,4,Sunday
ORD04411,2022-11-02,CUST5670,Headphones,Electronics,West,7,464.96,3254.74,2022,11,November,4,Wednesday
ORD04412,2022-06-29,CUST2920,Fiction Novel,Books,West,2,45.45,90.91,2022,6,June,2,Wednesday
ORD04413,2023-05-16,UNKNOWN,Tablet,Electronics,South,6,1319.9,7919.41,2023,5,May,2,Tuesday
ORD04414,2022-06-22,CUST9247,Jeans,Clothing,South,1,103.1,103.1,2022,6,June,2,Wednesday
ORD04415,2022-04-12,UNKNOWN,Lamp,Home & Garden,East,8,236.42,1891.36,2022,4,April,2,Tuesday
ORD04416,2023-02-03,CUST9210,Basketball,Sports,North,1,95.47,95.47,2023,2,February,1,Friday
ORD04417,2023-04-20,CUST8675,Jacket,Clothing,South,2,89.4,178.8,2023,4,April,2,Thursday
ORD04418,2022-10-30,CUST7823,Jacket,Clothing,West,1,37.39,37.39,2022,10,October,4,Sunday
ORD04419,2022-01-12,CUST9269,Puzzle,Toys,West,7,95.27,666.88,2022,1,January,1,Wednesday
ORD04420,2022-07-11,CUST4802,Dress,Clothing,North,9,52.03,468.24,2022,7,July,3,Monday
ORD04421,2022-09-12,CUST3000,Action Figure,Toys,North,9,74.46,670.15,2022,9,September,3,Monday
ORD04422,2023-11-23,CUST7985,Plant Pot,Home & Garden,North,4,208.87,835.49,2023,11,November,4,Thursday
ORD04423,2023-07-03,CUST5000,Board Game,Toys,South,1,86.33,86.33,2023,7,July,3,Monday
ORD04424,2023-08-09,CUST4987,Jacket,Clothing,West,4,69.93,279.73,2023,8,August,3,Wednesday
ORD04425,2022-06-16,CUST1319,Jacket,Clothing,West,9,144.92,1304.31,2022,6,June,2,Thursday
ORD04426,2023-09-24,CUST8701,Action Figure,Toys,South,9,30.67,276.06,2023,9,September,3,Sunday
ORD04427,2022-10-18,CUST6650,Board Game,Toys,East,10,87.15,871.54,2022,10,October,4,Tuesday
ORD04428,2023-11-25,CUST6800,Plant Pot,Home & Garden,West,2,145.72,291.45,2023,11,November,4,Saturday
ORD04429,2022-01-03,CUST6284,Running Shoes,Sports,West,1,180.07,180.07,2022,1,January,1,Monday
ORD04430,2023-08-21,CUST9026,Jacket,Clothing,East,2,51.45,102.91,2023,8,August,3,Monday
ORD04431,2022-07-20,CUST5975,Chair,Home & Garden,West,1,156.52,156.52,2022,7,July,3,Wednesday
ORD04432,2022-10-02,CUST9031,Cookbook,Books,South,6,40.89,245.32,2022,10,October,4,Sunday
ORD04433,2022-09-18,CUST3338,Fiction Novel,Books,East,9,23.37,210.3,2022,9,September,3,Sunday
ORD04434,2022-11-26,CUST9469,Yoga Mat,Sports,South,3,164.55,493.66,2022,11,November,4,Saturday
ORD04435,2023-09-08,CUST6710,Tablet,Electronics,North,3,1176.0,3528.0,2023,9,September,3,Friday
ORD04436,2023-06-16,CUST9561,Biography,Books,East,1,47.78,47.78,2023,6,June,2,Friday
ORD04437,2023-02-28,CUST6182,Laptop,Electronics,East,2,697.75,1395.5,2023,2,February,1,Tuesday
ORD04438,2023-08-02,CUST7803,Running Shoes,Sports,East,1,156.73,156.73,2023,8,August,3,Wednesday
