Order_ID,Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Revenue
ORD03944,2022-11-02,CUST1925,Tennis Racket,Sports,East,5,145.33,726.65
ORD03945,2022-11-03,CUST9108,Science Book,Books,North,4,44.41,177.65
ORD03946,2023-08-15,CUST9317,Lamp,Home & Garden,South,5,112.49,562.45
ORD03947,2023-06-21,CUST1038,Headphones,Electronics,East,4,1156.82,4627.29
ORD03948,2023-11-07,CUST7362,T-Shirt,Clothing,West,4,64.47,257.89
ORD03949,2023-11-10,CUST7954,Dress,Clothing,North,9,149.27,1343.46
ORD03950,2023-12-17,CUST8840,Yoga Mat,Sports,East,6,138.78,832.66
ORD03951,2023-09-24,CUST9358,Jacket,Clothing,South,2,21.03,42.06
ORD03952,2023-09-10,CUST4803,Running Shoes,Sports,East,1,172.48,172.48
ORD03953,2023-06-09,CUST2779,Rug,Home & Garden,North,1,239.2,239.2
ORD03954,2022-05-29,CUST1214,Chair,Home & Garden,East,10,233.99,2339.86
ORD03955,2023-02-21,CUST3078,Chair,Home & Garden,East,9,285.12,2566.05
ORD03956,2022-08-16,,Action Figure,Toys,East,4,88.77,355.09
ORD03957,2023-01-08,CUST2343,Rug,Home & Garden,West,10,71.03,710.3
ORD03958,2022-11-13,CUST1742,Basketball,Sports,South,1,187.64,187.64
ORD03959,2022-12-31,CUST9085,Jacket,Clothing,East,2,144.53,289.06
ORD03960,2022-05-29,CUST2525,Puzzle,Toys,West,6,58.25,349.49
ORD03961,2023-08-23,CUST8361,Headphones,Electronics,East,5,959.65,4798.23
ORD03962,2022-05-01,CUST8356,Dumbbells,Sports,West,10,177.33,1773.27
ORD03963,2022-06-08,CUST5496,Headphones,Electronics,North,6,1321.71,7930.25
ORD03964,2023-05-11,CUST8245,Jeans,Clothing,North,6,27.88,167.29
ORD03965,2023-11-27,CUST6943,Shoes,Clothing,East,7,103.46,724.2
ORD03966,2023-01-30,CUST8656,LEGO Set,Toys,East,4,26.79,107.16
ORD03967,2022-06-11,CUST1117,Tablet,Electronics,East,1,1153.6,1153.6
ORD03968,2023-07-14,CUST9659,Jacket,Clothing,South,5,128.01,640.06
ORD03969,2023-08-31,CUST9206,Science Book,Books,North,10,47.7,477.04
ORD03970,2022-06-26,CUST7274,Mirror,Home & Garden,South,9,82.18,739.61
ORD03971,2022-04-08,CUST8552,Laptop,Electronics,East,1,245.34,245.34
ORD03972,2022-12-08,CUST5793,Biography,Books,West,3,33.06,99.18
ORD03973,2022-07-01,CUST8339,Jeans,Clothing,West,6,64.77,388.61
ORD03974,2023-01-25,CUST1678,Yoga Mat,Sports,North,8,120.31,962.5
ORD03975,2022-01-05,CUST3813,Mirror,Home & Garden,North,6,134.27,805.6
ORD03976,2022-07-30,CUST7255,Jacket,Clothing,West,6,56.67,339.99
ORD03977,2022-03-17,CUST9298,Tablet,Electronics,East,3,971.07,2913.21
ORD03978,2023-03-01,CUST5671,Action Figure,Toys,North,8,46.76,374.08
ORD03979,2023-08-22,CUST3165,Yoga Mat,Sports,East,6,57.56,345.39
ORD03980,2022-07-18,CUST9758,Biography,Books,South,7,26.74,187.19
ORD03981,2023-07-12,CUST5959,Dress,Clothing,West,6,133.62,801.74
ORD03982,2022-01-20,CUST4448,Headphones,Electronics,East,4,1212.24,4848.96
ORD03983,2022-02-06,CUST9429,Basketball,Sports,West,4,60.58,242.31
ORD03984,2022-07-28,CUST2825,Running Shoes,Sports,West,3,67.03,201.09
ORD03985,2023-08-30,CUST5188,Action Figure,Toys,North,7,95.66,669.63
ORD03986,2022-04-21,CUST7658,Headphones,Electronics,East,1,539.26,539.26
ORD03987,2023-05-16,CUST2268,Mirror,Home & Garden,West,2,30.27,60.54
ORD03988,2022-05-20,CUST8142,Puzzle,Toys,East,4,54.12,216.47
ORD03989,2023-10-18,,Jacket,Clothing,West,5,44.18,220.88
ORD03990,2023-03-28,CUST8577,Cookbook,Books,East,10,20.92,209.22
ORD03991,2023-07-15,CUST5284,Chair,Home & Garden,West,9,79.89,719.05
ORD03992,2022-08-25,CUST4009,Smart Watch,Electronics,South,6,1381.52,8289.1
ORD03993,2023-12-15,CUST9907,Lamp,Home & Garden,North,5,171.12,855.59
ORD03994,2022-11-10,CUST1596,Jeans,Clothing,South,4,55.35,221.39
ORD03995,2022-12-03,,Tablet,Electronics,West,6,437.51,2625.08
ORD03996,2022-12-30,CUST1768,Shoes,Clothing,West,2,142.33,284.66
ORD03997,2022-06-11,CUST5713,Cookbook,Books,West,8,41.62,332.93
ORD03998,2022-09-17,CUST9892,Shoes,Clothing,South,9,137.71,1239.38
ORD03999,2022-02-25,CUST7104,Dress,Clothing,North,10,111.01,1110.07
ORD04000,2023-01-10,CUST4945,LEGO Set,Toys,East,3,68.62,205.87
ORD04001,2023-05-05,CUST1533,Mirror,Home & Garden,South,10,239.21,2392.11
ORD04002,2023-11-12,CUST6924,Fiction Novel,Books,East,1,11.3,11.3
ORD04003,2023-05-01,CUST1378,Running Shoes,Sports,East,5,138.45,692.24
ORD04004,2022-02-02,CUST7276,Smart Watch,Electronics,South,6,1022.92,6137.51
ORD04005,2022-10-11,CUST2475,LEGO Set,Toys,West,8,43.43,347.46
ORD04006,2022-01-17,CUST8174,Self-Help,Books,North,10,37.76,377.64
ORD04007,2022-04-09,CUST3433,Yoga Mat,Sports,East,10,50.12,501.16
ORD04008,2023-01-08,CUST8672,Self-Help,Books,South,2,36.97,73.95
ORD04009,2023-07-07,CUST9349,Self-Help,Books,South,6,15.83,95.0
ORD04010,2023-03-05,CUST1916,LEGO Set,Toys,East,6,93.22,559.34
ORD04011,2022-09-21,CUST7789,Shoes,Clothing,South,3,66.71,200.13
ORD04012,2023-04-17,CUST9605,Rug,Home & Garden,South,6,82.09,492.56
ORD04013,2023-03-20,CUST7078,Cookbook,Books,North,10,47.24,472.39
ORD04014,2023-06-03,CUST4351,Smart Watch,Electronics,West,3,1313.84,3941.52
ORD04015,2023-09-05,CUST7814,Basketball,Sports,East,6,76.55,459.3
ORD04016,2023-06-20,CUST2452,Mirror,Home & Garden,East,3,123.76,371.29
ORD04017,2023-07-08,CUST9051,Headphones,Electronics,West,1,1048.38,1048.38
ORD04018,2023-02-02,CUST1364,Fiction Novel,Books,East,5,41.23,206.14
ORD04019,2022-07-27,CUST3048,Lamp,Home & Garden,West,4,33.5,134.01
ORD04020,2022-12-28,,Shoes,Clothing,East,10,127.05,1270.53
ORD04021,2022-09-30,CUST3734,Jacket,Clothing,South,4,71.1,284.4
ORD04022,2023-01-12,CUST8190,Action Figure,Toys,South,4,71.49,285.94
ORD04023,2022-11-14,CUST2455,Smart Watch,Electronics,East,6,695.6,4173.62
ORD04024,2023-04-01,CUST4430,Jeans,Clothing,East,10,40.2,402.0
ORD04025,2023-02-20,CUST9040,Dumbbells,Sports,North,8,65.91,527.31
ORD04026,2022-06-10,CUST3354,Puzzle,Toys,West,9,34.52,310.71
ORD04027,2023-10-11,CUST4372,Rug,Home & Garden,South,5,229.69,1148.43
ORD04028,2023-07-01,CUST7170,Cookbook,Books,East,10,30.72,307.24
ORD04029,2022-11-17,CUST4243,Dumbbells,Sports,East,3,57.73,173.19
ORD04030,2023-10-18,CUST6408,Dress,Clothing,West,5,120.33,601.64
ORD04031,2023-03-07,CUST5556,Yoga Mat,Sports,South,2,176.01,352.01
ORD04032,2023-12-04,CUST2292,Plant Pot,Home & Garden,West,2,178.48,356.96
ORD04033,2023-10-13,CUST4001,LEGO Set,Toys,South,9,81.97,737.69
ORD04034,2023-04-27,CUST5850,Running Shoes,Sports,South,2,88.04,176.08
ORD04035,2023-06-30,CUST5621,T-Shirt,Clothing,North,5,75.05,375.25
ORD04036,2022-05-17,CUST4118,Shoes,Clothing,North,10,135.74,1357.39
ORD04037,2023-07-11,CUST8318,Mirror,Home & Garden,North,1,235.49,235.49
ORD04038,2022-11-17,CUST7529,Yoga Mat,Sports,South,7,126.62,886.33
ORD04039,2023-04-14,CUST7067,Fiction Novel,Books,North,8,44.2,353.6
ORD04040,2022-10-22,CUST6807,Puzzle,Toys,North,8,93.09,744.75
ORD04041,2022-07-17,CUST9983,Plant Pot,Home & Garden,West,8,137.6,1100.82
ORD04042,2023-01-23,CUST1231,Doll,Toys,East,9,83.22,749.01
ORD04043,2022-10-16,CUST6234,Dress,Clothing,North,10,28.21,282.11
ORD04044,2022-06-24,CUST5200,Headphones,Electronics,West,5,830.84,4154.2
ORD04045,2023-04-28,CUST9918,Fiction Novel,Books,East,2,26.35,52.7
ORD04046,2023-01-09,CUST8799,Lamp,Home & Garden,South,5,292.46,1462.31
ORD04047,2022-03-27,CUST5199,Action Figure,Toys,North,9,52.38,471.4
ORD04048,2022-05-24,CUST6233,Action Figure,Toys,East,2,16.28,32.56
ORD04049,2023-08-10,CUST2404,Shoes,Clothing,South,3,129.67,389.01
ORD04050,2022-05-26,CUST9343,Lamp,Home & Garden,North,6,87.13,522.79
ORD04051,2022-03-14,CUST6139,Tablet,Electronics,North,5,905.77,4528.86
ORD04052,2023-10-12,CUST9929,Self-Help,Books,East,6,36.26,217.54
ORD04053,2023-01-21,CUST3279,Yoga Mat,Sports,East,8,170.88,1367.03
ORD04054,2022-03-04,CUST6272,Puzzle,Toys,North,2,46.13,92.25
ORD04055,2022-12-10,CUST7632,LEGO Set,Toys,East,7,25.94,181.61
ORD04056,2022-02-14,CUST3383,Running Shoes,Sports,West,6,42.67,256.04
ORD04057,2022-04-04,CUST2922,Dress,Clothing,South,8,106.01,848.06
ORD04058,2023-04-22,CUST8598,Yoga Mat,Sports,North,2,195.56,391.13
ORD04059,2023-07-13,CUST4548,Cookbook,Books,West,3,12.13,36.4
ORD04060,2023-09-03,CUST4196,Jeans,Clothing,South,8,23.89,191.13
ORD04061,2023-11-09,CUST5484,Lamp,Home & Garden,East,2,263.42,526.85
ORD04062,2023-07-06,CUST1017,Tablet,Electronics,West,4,1293.55,5174.22
ORD04063,2023-08-25,CUST1508,Jeans,Clothing,South,1,92.81,92.81
ORD04064,2023-07-19,CUST6567,Running Shoes,Sports,West,6,183.06,1098.35
ORD04065,2022-04-13,CUST2629,Lamp,Home & Garden,North,4,184.02,736.1
ORD04066,2023-06-11,CUST4941,Puzzle,Toys,South,7,21.51,150.59
ORD04067,2023-07-21,CUST3626,Jeans,Clothing,North,9,81.52,733.71
ORD04068,2023-04-30,CUST7303,Yoga Mat,Sports,West,4,89.22,356.87
ORD04069,2022-07-26,CUST1697,Yoga Mat,Sports,East,5,72.85,364.24
ORD04070,2022-09-25,CUST5436,Cookbook,Books,South,2,18.08,36.16
ORD04071,2023-09-23,CUST6605,LEGO Set,Toys,South,2,49.29,98.57
ORD04072,2023-09-05,CUST3405,Science Book,Books,North,2,41.72,83.44
ORD04073,2022-04-03,CUST6532,Biography,Books,East,4,46.23,184.94
ORD04074,2022-02-26,CUST8059,Tablet,Electronics,North,5,466.38,2331.89
ORD04075,2023-05-01,CUST4162,Basketball,Sports,East,3,113.47,340.42
ORD04076,2023-04-12,CUST9450,Smartphone,Electronics,South,2,274.33,548.66
ORD04077,2022-12-04,CUST6854,Yoga Mat,Sports,East,1,165.34,165.34
ORD04078,2023-05-12,CUST1988,Tablet,Electronics,North,1,1370.04,1370.04
ORD04079,2023-04-19,CUST8888,Self-Help,Books,East,7,45.05,315.36
ORD04080,2023-08-15,CUST6369,Tennis Racket,Sports,South,6,38.29,229.76
ORD04081,2023-02-05,CUST5124,Running Shoes,Sports,South,2,92.0,184.0
ORD04082,2023-10-18,CUST6998,Doll,Toys,South,4,90.35,361.41
ORD04083,2022-12-13,CUST1204,Puzzle,Toys,West,10,75.45,754.53
ORD04084,2022-01-25,CUST6087,Tablet,Electronics,West,2,504.44,1008.88
ORD04085,2023-05-16,CUST5203,Laptop,Electronics,East,1,1054.81,1054.81
ORD04086,2022-12-09,CUST9654,Action Figure,Toys,East,2,58.79,117.58
ORD04087,2023-10-05,CUST2682,Tennis Racket,Sports,West,9,27.46,247.17
ORD04088,2022-07-16,CUST3647,Puzzle,Toys,West,1,28.56,28.56
ORD04089,2022-05-28,CUST8935,Dress,Clothing,East,5,27.55,137.77
ORD04090,2023-08-07,CUST3297,Jeans,Clothing,West,2,42.12,84.25
ORD04091,2023-12-14,CUST4524,Smart Watch,Electronics,South,1,224.71,224.71
ORD04092,2022-08-23,CUST5128,Dress,Clothing,West,6,63.6,381.6
ORD04093,2023-09-28,CUST2876,LEGO Set,Toys,East,6,42.88,257.3
ORD04094,2023-10-02,CUST1118,Chair,Home & Garden,North,8,252.2,2017.62
ORD04095,2023-06-08,CUST3524,Dress,Clothing,South,7,32.94,230.59
ORD04096,2022-09-28,CUST9397,Smartphone,Electronics,South,9,304.13,2737.16
ORD04097,2022-12-19,CUST6277,Dress,Clothing,North,4,127.97,511.87
ORD04098,2022-08-10,CUST6453,Doll,Toys,East,5,51.66,258.3
ORD04099,2022-04-13,CUST3266,Basketball,Sports,East,6,32.5,194.97
ORD04100,2022-04-22,CUST9546,Headphones,Electronics,East,4,1197.51,4790.06
ORD04101,2023-02-21,,Dress,Clothing,West,7,66.45,465.17
ORD04102,2022-04-26,CUST9012,Self-Help,Books,West,7,11.37,79.56
ORD04103,2023-02-23,CUST5656,Chair,Home & Garden,East,3,117.52,352.55
ORD04104,2023-09-19,CUST6473,Science Book,Books,East,10,20.63,206.25
ORD04105,2022-03-20,CUST5046,Mirror,Home & Garden,South,1,205.26,205.26
ORD04106,2023-11-06,CUST3317,Puzzle,Toys,North,2,96.13,192.27
ORD04107,2022-06-15,CUST8586,Running Shoes,Sports,East,3,35.88,107.63
ORD04108,2022-04-27,CUST8391,Tablet,Electronics,North,9,1048.21,9433.92
ORD04109,2022-08-05,CUST5089,Laptop,Electronics,West,6,1486.9,8921.39
ORD04110,2022-11-04,CUST6531,Tennis Racket,Sports,South,9,171.38,1542.43
ORD04111,2023-01-15,CUST3720,T-Shirt,Clothing,East,3,137.16,411.49
ORD04112,2022-06-09,CUST5965,Basketball,Sports,East,7,57.39,401.74
ORD04113,2023-08-04,CUST9017,Biography,Books,South,2,32.02,64.05
ORD04114,2023-01-20,CUST1633,Smart Watch,Electronics,South,2,1412.66,2825.33
ORD04115,2023-01-11,CUST3311,Science Book,Books,West,2,29.53,59.07
ORD04116,2023-12-04,CUST3499,Jeans,Clothing,North,6,77.5,465.02
ORD04117,2023-02-04,CUST6390,Board Game,Toys,North,6,21.84,131.01
ORD04118,2022-07-26,CUST1873,Science Book,Books,North,7,22.41,156.86
ORD04119,2023-07-02,CUST8712,T-Shirt,Clothing,East,2,122.58,245.16
ORD04120,2023-08-12,CUST5435,Science Book,Books,North,9,41.64,374.8
ORD04121,2023-11-16,,Biography,Books,West,6,46.51,279.05
ORD04122,2023-05-29,CUST1357,Jeans,Clothing,North,4,69.01,276.05
ORD04123,2023-08-18,CUST1023,Action Figure,Toys,North,4,75.22,300.9
ORD04124,2023-04-25,CUST7610,Dress,Clothing,West,10,24.32,243.2
ORD04125,2023-11-04,CUST5577,Biography,Books,East,5,47.31,236.53
ORD04126,2023-11-04,CUST6674,Fiction Novel,Books,East,10,14.29,142.94
ORD04127,2023-11-22,CUST1461,Action Figure,Toys,South,10,49.56,495.62
ORD04128,2022-07-25,,Mirror,Home & Garden,West,2,107.7,215.4
ORD04129,2023-11-22,CUST3684,Jacket,Clothing,West,8,132.83,1062.61
ORD04130,2022-05-02,CUST3852,Plant Pot,Home & Garden,South,4,257.35,1029.41
ORD04131,2022-12-17,CUST2474,Biography,Books,West,8,30.11,240.86
ORD04132,2023-02-22,CUST9280,Headphones,Electronics,East,3,837.44,2512.31
ORD04133,2023-08-11,CUST7068,Jeans,Clothing,East,4,147.66,590.65
ORD04134,2022-08-10,CUST2194,Tennis Racket,Sports,West,9,60.13,541.14
ORD04135,2022-10-16,CUST4405,Dress,Clothing,South,5,115.88,579.4
ORD04136,2022-05-26,CUST3771,Science Book,Books,East,3,22.74,68.22
ORD04137,2023-02-17,CUST9104,Smart Watch,Electronics,South,7,806.82,5647.73
ORD04138,2023-07-31,CUST1010,Lamp,Home & Garden,West,3,72.99,218.96
ORD04139,2022-11-28,CUST6016,Tablet,Electronics,West,1,1438.36,1438.36
ORD04140,2023-03-26,CUST1300,Tennis Racket,Sports,North,1,42.27,42.27
ORD04141,2023-04-05,CUST5309,Running Shoes,Sports,East,6,78.86,473.18
ORD04142,2023-05-05,CUST7617,Laptop,Electronics,East,5,1249.61,6248.03
ORD04143,2023-09-01,CUST1360,Cookbook,Books,South,9,40.55,364.93
ORD04144,2022-03-26,CUST6264,Doll,Toys,West,3,41.26,123.79
ORD04145,2023-09-16,CUST3798,Science Book,Books,West,6,30.07,180.42
ORD04146,2023-04-02,CUST7115,Biography,Books,South,7,35.88,251.16
ORD04147,2023-09-23,CUST8987,LEGO Set,Toys,North,9,61.88,556.93
ORD04148,2023-07-23,CUST6237,Self-Help,Books,East,8,21.69,173.55
ORD04149,2022-05-26,CUST2901,Fiction Novel,Books,West,8,28.11,224.88
ORD04150,2023-10-23,CUST8266,Rug,Home & Garden,East,3,104.73,314.2
ORD04151,2023-07-25,CUST3360,Dumbbells,Sports,North,7,166.8,1167.63
ORD04152,2023-01-11,CUST3656,Board Game,Toys,South,5,82.25,411.23
ORD04153,2022-02-18,CUST1457,Lamp,Home & Garden,South,5,276.2,1381.02
ORD04154,2023-10-01,CUST8885,Laptop,Electronics,North,5,1292.44,6462.21
ORD04155,2022-05-04,CUST4332,Jacket,Clothing,South,5,86.49,432.47
ORD04156,2023-10-06,CUST7654,Board Game,Toys,South,8,63.25,506.04
ORD04157,2022-06-21,CUST3664,Smartphone,Electronics,North,4,1122.62,4490.49
ORD04158,2022-10-04,CUST1514,Headphones,Electronics,North,2,234.99,469.97
ORD04159,2023-08-10,CUST8715,Dumbbells,Sports,North,6,73.92,443.53
ORD04160,2023-02-25,CUST2293,Running Shoes,Sports,East,3,68.71,206.13
ORD04161,2022-04-19,CUST4513,Board Game,Toys,West,1,69.68,69.68
ORD04162,2023-05-09,CUST8570,Headphones,Electronics,North,4,1486.04,5944.14
ORD04163,2022-08-09,CUST9320,Dumbbells,Sports,South,8,147.89,1183.09
ORD04164,2022-12-29,CUST7613,Biography,Books,North,4,28.07,112.28
ORD04165,2023-10-28,CUST1497,Self-Help,Books,North,9,10.36,93.26
ORD04166,2022-03-17,CUST6168,Smart Watch,Electronics,East,8,334.71,2677.72
ORD04167,2022-04-14,CUST2721,Laptop,Electronics,North,2,289.81,579.62
ORD04168,2023-05-20,,Lamp,Home & Garden,North,9,299.8,2698.16
ORD04169,2022-02-08,CUST3064,Running Shoes,Sports,East,4,114.95,459.82
ORD04170,2023-02-23,CUST6305,Puzzle,Toys,South,1,32.39,32.39
ORD04171,2022-07-30,CUST8071,Basketball,Sports,South,1,83.96,83.96
ORD04172,2023-05-23,CUST9285,Fiction Novel,Books,North,9,10.13,91.13
ORD04173,2023-07-08,CUST6520,Science Book,Books,South,6,43.99,263.95
ORD04174,2022-06-10,CUST4941,T-Shirt,Clothing,North,7,23.49,164.42
ORD04175,2023-06-17,CUST2930,Mirror,Home & Garden,North,5,94.27,471.34
ORD04176,2023-06-16,CUST9348,Dumbbells,Sports,West,8,198.0,1584.02
ORD04177,2023-09-01,CUST8435,Rug,Home & Garden,North,6,117.99,707.93
ORD04178,2022-03-04,CUST5804,Science Book,Books,East,5,26.84,134.21
ORD04179,2022-06-16,CUST3588,Shoes,Clothing,North,2,115.52,231.04
ORD04180,2022-06-21,CUST3627,Laptop,Electronics,West,10,1297.26,12972.56
ORD04181,2023-11-05,,Yoga Mat,Sports,East,3,109.27,327.81
ORD04182,2023-08-29,CUST5382,Tennis Racket,Sports,West,10,107.12,1071.19
ORD04183,2023-10-24,CUST9058,Tennis Racket,Sports,North,9,94.98,854.85
ORD04184,2022-08-06,CUST1827,Laptop,Electronics,North,7,662.62,4638.32
ORD04185,2022-12-22,CUST7537,T-Shirt,Clothing,West,10,139.92,1399.16
ORD04186,2022-11-28,CUST4010,Tablet,Electronics,South,6,1360.19,8161.17
ORD04187,2023-06-01,CUST6060,Shoes,Clothing,West,4,141.68,566.7
ORD04188,2022-04-27,CUST3614,Biography,Books,North,9,31.29,281.63
ORD04189,2023-12-09,CUST4784,Lamp,Home & Garden,South,1,161.41,161.41
ORD04190,2023-04-29,CUST2718,Basketball,Sports,South,3,107.95,323.85
ORD04191,2023-06-16,CUST8036,Plant Pot,Home & Garden,North,4,262.83,1051.32
ORD04192,2023-03-03,CUST1595,Plant Pot,Home & Garden,East,3,205.88,617.64
ORD04193,2022-07-07,CUST4827,Lamp,Home & Garden,East,5,169.31,846.55
ORD04194,2023-02-10,CUST9722,Science Book,Books,South,4,34.48,137.91
ORD04195,2022-04-20,CUST2180,Jacket,Clothing,East,4,109.71,438.83
ORD04196,2023-01-27,CUST7752,Science Book,Books,East,9,27.45,247.08
ORD04197,2023-02-18,CUST9365,Laptop,Electronics,West,9,250.15,2251.33
ORD04198,2022-11-07,CUST4045,Cookbook,Books,East,8,28.54,228.34
ORD04199,2022-02-14,CUST7385,Chair,Home & Garden,South,1,274.62,274.62
ORD04200,2022-08-20,CUST1546,Mirror,Home & Garden,North,2,80.7,161.4
ORD04201,2023-10-11,CUST5168,Running Shoes,Sports,North,1,36.14,36.14
ORD04202,2022-04-28,CUST8471,Shoes,Clothing,West,7,87.11,609.76
ORD04203,2022-12-11,CUST5133,Self-Help,Books,East,7,47.57,332.99
ORD04204,2023-09-29,CUST4691,Jeans,Clothing,North,2,112.75,225.5
ORD04205,2022-09-18,CUST3657,Laptop,Electronics,North,7,1269.95,8889.64
ORD04206,2023-06-28,CUST9013,Tablet,Electronics,North,3,288.97,866.9
ORD04207,2023-06-03,CUST5158,Rug,Home & Garden,North,4,101.85,407.41
ORD04208,2022-10-09,CUST3312,Chair,Home & Garden,East,2,126.57,253.15
ORD04209,2022-07-16,CUST4313,Yoga Mat,Sports,West,5,26.99,134.95
ORD04210,2022-09-03,CUST7078,Smartphone,Electronics,South,9,760.8,6847.19
ORD04211,2022-05-11,CUST4864,Smart Watch,Electronics,West,6,942.78,5656.7
ORD04212,2022-07-02,CUST5489,Tennis Racket,Sports,East,7,142.0,993.98
ORD04213,2023-02-27,CUST3953,Jeans,Clothing,South,3,71.39,214.17
ORD04214,2023-05-28,CUST9412,Tennis Racket,Sports,East,2,88.44,176.88
ORD04215,2023-07-12,CUST8983,Chair,Home & Garden,East,7,266.13,1862.94
ORD04216,2023-05-03,CUST8881,Headphones,Electronics,South,9,774.61,6971.48
ORD04217,2022-05-09,CUST4270,Basketball,Sports,North,6,194.84,1169.03
ORD04218,2022-03-17,CUST9118,Action Figure,Toys,North,4,83.76,335.04
ORD04219,2023-08-19,CUST2254,Tennis Racket,Sports,East,7,191.04,1337.26
ORD04220,2022-01-02,CUST3715,Jacket,Clothing,South,1,94.8,94.8
ORD04221,2022-02-09,CUST9977,Dumbbells,Sports,West,5,113.04,565.2
ORD04222,2023-07-21,CUST3791,Tablet,Electronics,South,1,599.87,599.87
ORD04223,2022-01-04,CUST8722,Plant Pot,Home & Garden,North,1,224.21,224.21
ORD04224,2022-05-28,CUST6428,Fiction Novel,Books,West,10,37.86,378.62
ORD04225,2023-08-21,CUST7964,Dumbbells,Sports,East,7,162.32,1136.23
ORD04226,2023-05-28,CUST2090,Doll,Toys,West,1,79.48,79.48
ORD04227,2022-09-06,CUST2196,Smartphone,Electronics,North,10,210.49,2104.91
ORD04228,2022-03-04,CUST8385,Dumbbells,Sports,West,7,122.87,860.06
ORD04229,2023-06-01,CUST5934,Board Game,Toys,East,6,69.77,418.63
ORD04230,2022-06-05,CUST8598,Chair,Home & Garden,West,2,278.77,557.53
ORD04231,2023-08-11,CUST2434,Smartphone,Electronics,East,9,1124.15,10117.34
ORD04232,2023-11-20,CUST7822,Jacket,Clothing,West,9,98.13,883.21
ORD04233,2023-04-22,CUST5483,Running Shoes,Sports,North,5,70.6,353.0
ORD04234,2023-09-10,CUST1110,Jacket,Clothing,West,7,26.23,183.63
ORD04235,2023-05-11,CUST2663,Jacket,Clothing,East,1,149.94,149.94
ORD04236,2022-09-07,CUST5933,Board Game,Toys,North,2,88.53,177.05
ORD04237,2022-07-03,CUST6779,Mirror,Home & Garden,South,9,214.66,1931.9
ORD04238,2023-07-11,CUST7919,Smartphone,Electronics,West,5,1209.88,6049.42
ORD04239,2023-03-23,CUST5922,Dress,Clothing,North,9,134.14,1207.27
ORD04240,2022-04-21,CUST5815,Jeans,Clothing,West,9,77.43,696.83
ORD04241,2022-10-23,CUST4533,Headphones,Electronics,West,10,1338.76,13387.59
ORD04242,2022-04-11,CUST4235,Lamp,Home & Garden,West,10,274.07,2740.7
ORD04243,2023-05-07,CUST5464,Self-Help,Books,East,2,26.27,52.54
ORD04244,2023-12-19,CUST8872,Lamp,Home & Garden,South,10,121.06,1210.61
ORD04245,2023-11-17,CUST4206,Yoga Mat,Sports,West,8,111.59,892.69
ORD04246,2022-12-13,CUST7088,Basketball,Sports,South,6,80.69,484.11
ORD04247,2023-07-31,CUST5527,Self-Help,Books,East,3,19.72,59.16
ORD04248,2023-10-30,CUST9691,Shoes,Clothing,East,8,119.84,958.72
ORD04249,2022-06-01,CUST9988,Puzzle,Toys,East,2,30.69,61.39
ORD04250,2023-11-23,CUST2717,Basketball,Sports,South,6,77.11,462.63
ORD04251,2023-06-17,CUST8535,T-Shirt,Clothing,North,9,117.02,1053.19
ORD04252,2022-09-07,CUST8135,Mirror,Home & Garden,North,3,163.92,491.75
ORD04253,2022-10-04,CUST7165,Rug,Home & Garden,East,6,290.0,1740.0
ORD04254,2023-12-12,CUST9236,Self-Help,Books,East,7,28.39,198.76
ORD04255,2022-10-11,CUST9078,Smart Watch,Electronics,North,3,1169.45,3508.36
ORD04256,2022-04-07,CUST3174,Cookbook,Books,North,10,34.45,344.48
ORD04257,2022-05-16,CUST9264,Action Figure,Toys,North,8,51.64,413.16
ORD04258,2022-09-20,CUST7414,Smart Watch,Electronics,West,10,833.36,8333.56
ORD04259,2022-03-17,CUST2316,Chair,Home & Garden,West,9,162.56,1463.04
ORD04260,2023-07-30,CUST5583,Cookbook,Books,West,1,28.79,28.79
ORD04261,2022-11-04,CUST2595,Puzzle,Toys,West,6,28.24,169.41
ORD04262,2022-10-08,CUST2872,Action Figure,Toys,North,3,22.08,66.25
ORD04263,2023-03-26,CUST4278,Jacket,Clothing,East,4,51.25,204.99
ORD04264,2023-11-26,CUST5318,Lamp,Home & Garden,West,4,50.21,200.83
ORD04265,2023-02-18,CUST4460,Puzzle,Toys,East,9,56.69,510.2
ORD04266,2023-04-10,CUST8160,Action Figure,Toys,West,6,57.11,342.66
ORD04267,2022-07-01,CUST2187,Jacket,Clothing,South,3,31.55,94.66
ORD04268,2022-12-07,CUST4813,Board Game,Toys,West,2,76.33,152.66
ORD04269,2022-04-16,CUST9249,T-Shirt,Clothing,South,2,97.1,194.19
ORD04270,2022-01-27,CUST2285,Smart Watch,Electronics,East,1,803.99,803.99
ORD04271,2022-12-28,CUST4091,Doll,Toys,North,1,78.95,78.95
ORD04272,2022-12-11,CUST5891,Tablet,Electronics,South,4,909.45,3637.79
ORD04273,2022-09-29,CUST9699,Basketball,Sports,South,3,139.22,417.66
ORD04274,2022-03-08,CUST3584,Laptop,Electronics,North,6,912.0,5472.0
ORD04275,2022-11-13,CUST8636,Action Figure,Toys,West,8,97.35,778.8
ORD04276,2023-05-16,CUST1134,Mirror,Home & Garden,West,6,115.27,691.64
ORD04277,2023-01-17,CUST1514,Yoga Mat,Sports,East,2,160.68,321.36
ORD04278,2023-05-01,CUST9746,Yoga Mat,Sports,North,3,38.79,116.38
ORD04279,2022-08-27,CUST5055,Science Book,Books,West,7,40.93,286.48
